YEAR,MO,DY,HR,WS50M,Location,Latitude ,Longitude 
2013,3,21,22,6.06,Marsabit ,2.3286,37.9837
2013,3,21,23,5.63,Marsabit ,2.3286,37.9837
2013,3,22,0,5.14,Marsabit ,2.3286,37.9837
2013,3,22,1,4.65,Marsabit ,2.3286,37.9837
2013,3,22,2,4.3,Marsabit ,2.3286,37.9837
2013,3,22,3,4.15,Marsabit ,2.3286,37.9837
2013,3,22,4,4.09,Marsabit ,2.3286,37.9837
2013,3,22,5,4.04,Marsabit ,2.3286,37.9837
2013,3,22,6,4.21,Marsabit ,2.3286,37.9837
2013,3,22,7,5.72,Marsabit ,2.3286,37.9837
2013,3,22,8,7.98,Marsabit ,2.3286,37.9837
2013,3,22,9,8.43,Marsabit ,2.3286,37.9837
2013,3,22,10,8.31,Marsabit ,2.3286,37.9837
2013,3,22,11,8.14,Marsabit ,2.3286,37.9837
2013,3,22,12,8.06,Marsabit ,2.3286,37.9837
2013,3,22,13,8.04,Marsabit ,2.3286,37.9837
2013,3,22,14,8.14,Marsabit ,2.3286,37.9837
2013,3,22,15,8.24,Marsabit ,2.3286,37.9837
2013,3,22,16,8.4,Marsabit ,2.3286,37.9837
2013,3,22,17,8.64,Marsabit ,2.3286,37.9837
2013,3,22,18,8.63,Marsabit ,2.3286,37.9837
2013,3,22,19,8.86,Marsabit ,2.3286,37.9837
2013,3,22,20,8.86,Marsabit ,2.3286,37.9837
2013,3,22,21,8.77,Marsabit ,2.3286,37.9837
2013,3,22,22,8.64,Marsabit ,2.3286,37.9837
2013,3,22,23,8.47,Marsabit ,2.3286,37.9837
2013,3,23,0,8.3,Marsabit ,2.3286,37.9837
2013,3,23,1,8.12,Marsabit ,2.3286,37.9837
2013,3,23,2,8.02,Marsabit ,2.3286,37.9837
2013,3,23,3,8.25,Marsabit ,2.3286,37.9837
2013,3,23,4,8.7,Marsabit ,2.3286,37.9837
2013,3,23,5,8.04,Marsabit ,2.3286,37.9837
2013,3,23,6,6.78,Marsabit ,2.3286,37.9837
2013,3,23,7,8.5,Marsabit ,2.3286,37.9837
2013,3,23,8,8.77,Marsabit ,2.3286,37.9837
2013,3,23,9,8.18,Marsabit ,2.3286,37.9837
2013,3,23,10,7.68,Marsabit ,2.3286,37.9837
2013,3,23,11,7.31,Marsabit ,2.3286,37.9837
2013,3,23,12,7.12,Marsabit ,2.3286,37.9837
2013,3,23,13,7.05,Marsabit ,2.3286,37.9837
2013,3,23,14,7.17,Marsabit ,2.3286,37.9837
2013,3,23,15,7.43,Marsabit ,2.3286,37.9837
2013,3,23,16,7.75,Marsabit ,2.3286,37.9837
2013,3,23,17,8.05,Marsabit ,2.3286,37.9837
2013,3,23,18,8.08,Marsabit ,2.3286,37.9837
2013,3,23,19,8.16,Marsabit ,2.3286,37.9837
2013,3,23,20,7.91,Marsabit ,2.3286,37.9837
2013,3,23,21,7.59,Marsabit ,2.3286,37.9837
2013,3,23,22,7.36,Marsabit ,2.3286,37.9837
2013,3,23,23,7.21,Marsabit ,2.3286,37.9837
2013,3,24,0,7.02,Marsabit ,2.3286,37.9837
2013,3,24,1,6.9,Marsabit ,2.3286,37.9837
2013,3,24,2,7.13,Marsabit ,2.3286,37.9837
2013,3,24,3,8,Marsabit ,2.3286,37.9837
2013,3,24,4,9.16,Marsabit ,2.3286,37.9837
2013,3,24,5,8.64,Marsabit ,2.3286,37.9837
2013,3,24,6,7.77,Marsabit ,2.3286,37.9837
2013,3,24,7,9.67,Marsabit ,2.3286,37.9837
2013,3,24,8,9.94,Marsabit ,2.3286,37.9837
2013,3,24,9,9.37,Marsabit ,2.3286,37.9837
2013,3,24,10,8.84,Marsabit ,2.3286,37.9837
2013,3,24,11,8.5,Marsabit ,2.3286,37.9837
2013,3,24,12,8.35,Marsabit ,2.3286,37.9837
2013,3,24,13,8.3,Marsabit ,2.3286,37.9837
2013,3,24,14,8.35,Marsabit ,2.3286,37.9837
2013,3,24,15,8.39,Marsabit ,2.3286,37.9837
2013,3,24,16,8.38,Marsabit ,2.3286,37.9837
2013,3,24,17,8.32,Marsabit ,2.3286,37.9837
2013,3,24,18,8.15,Marsabit ,2.3286,37.9837
2013,3,24,19,8.37,Marsabit ,2.3286,37.9837
2013,3,24,20,8.52,Marsabit ,2.3286,37.9837
2013,3,24,21,8.57,Marsabit ,2.3286,37.9837
2013,3,24,22,8.58,Marsabit ,2.3286,37.9837
2013,3,24,23,8.74,Marsabit ,2.3286,37.9837
2013,3,25,0,8.93,Marsabit ,2.3286,37.9837
2013,3,25,1,9.03,Marsabit ,2.3286,37.9837
2013,3,25,2,9.05,Marsabit ,2.3286,37.9837
2013,3,25,3,9,Marsabit ,2.3286,37.9837
2013,3,25,4,8.28,Marsabit ,2.3286,37.9837
2013,3,25,5,7.57,Marsabit ,2.3286,37.9837
2013,3,25,6,7.1,Marsabit ,2.3286,37.9837
2013,3,25,7,8.66,Marsabit ,2.3286,37.9837
2013,3,25,8,9.43,Marsabit ,2.3286,37.9837
2013,3,25,9,9.49,Marsabit ,2.3286,37.9837
2013,3,25,10,9.53,Marsabit ,2.3286,37.9837
2013,3,25,11,9.59,Marsabit ,2.3286,37.9837
2013,3,25,12,9.35,Marsabit ,2.3286,37.9837
2013,3,25,13,8.88,Marsabit ,2.3286,37.9837
2013,3,25,14,8.48,Marsabit ,2.3286,37.9837
2013,3,25,15,8.2,Marsabit ,2.3286,37.9837
2013,3,25,16,8.08,Marsabit ,2.3286,37.9837
2013,3,25,17,8.06,Marsabit ,2.3286,37.9837
2013,3,25,18,8.25,Marsabit ,2.3286,37.9837
2013,3,25,19,8.8,Marsabit ,2.3286,37.9837
2013,3,25,20,9.12,Marsabit ,2.3286,37.9837
2013,3,25,21,9.36,Marsabit ,2.3286,37.9837
2013,3,25,22,9.24,Marsabit ,2.3286,37.9837
2013,3,25,23,8.61,Marsabit ,2.3286,37.9837
2013,3,26,0,8.2,Marsabit ,2.3286,37.9837
2013,3,26,1,7.97,Marsabit ,2.3286,37.9837
2013,3,26,2,8.13,Marsabit ,2.3286,37.9837
2013,3,26,3,8.38,Marsabit ,2.3286,37.9837
2013,3,26,4,7.82,Marsabit ,2.3286,37.9837
2013,3,26,5,7.06,Marsabit ,2.3286,37.9837
2013,3,26,6,6.76,Marsabit ,2.3286,37.9837
2013,3,26,7,7.73,Marsabit ,2.3286,37.9837
2013,3,26,8,8.06,Marsabit ,2.3286,37.9837
2013,3,26,9,7.81,Marsabit ,2.3286,37.9837
2013,3,26,10,7.57,Marsabit ,2.3286,37.9837
2013,3,26,11,7.45,Marsabit ,2.3286,37.9837
2013,3,26,12,7.44,Marsabit ,2.3286,37.9837
2013,3,26,13,7.47,Marsabit ,2.3286,37.9837
2013,3,26,14,7.36,Marsabit ,2.3286,37.9837
2013,3,26,15,7.19,Marsabit ,2.3286,37.9837
2013,3,26,16,7.12,Marsabit ,2.3286,37.9837
2013,3,26,17,6.87,Marsabit ,2.3286,37.9837
2013,3,26,18,6.49,Marsabit ,2.3286,37.9837
2013,3,26,19,6.5,Marsabit ,2.3286,37.9837
2013,3,26,20,6.43,Marsabit ,2.3286,37.9837
2013,3,26,21,6.28,Marsabit ,2.3286,37.9837
2013,3,26,22,6.05,Marsabit ,2.3286,37.9837
2013,3,26,23,5.74,Marsabit ,2.3286,37.9837
2013,3,27,0,5.13,Marsabit ,2.3286,37.9837
2013,3,27,1,4.26,Marsabit ,2.3286,37.9837
2013,3,27,2,3.43,Marsabit ,2.3286,37.9837
2013,3,27,3,2.8,Marsabit ,2.3286,37.9837
2013,3,27,4,2.73,Marsabit ,2.3286,37.9837
2013,3,27,5,3.1,Marsabit ,2.3286,37.9837
2013,3,27,6,3.42,Marsabit ,2.3286,37.9837
2013,3,27,7,3.89,Marsabit ,2.3286,37.9837
2013,3,27,8,4.91,Marsabit ,2.3286,37.9837
2013,3,27,9,5.16,Marsabit ,2.3286,37.9837
2013,3,27,10,4.89,Marsabit ,2.3286,37.9837
2013,3,27,11,4.45,Marsabit ,2.3286,37.9837
2013,3,27,12,3.92,Marsabit ,2.3286,37.9837
2013,3,27,13,3.49,Marsabit ,2.3286,37.9837
2013,3,27,14,3.35,Marsabit ,2.3286,37.9837
2013,3,27,15,3.53,Marsabit ,2.3286,37.9837
2013,3,27,16,3.9,Marsabit ,2.3286,37.9837
2013,3,27,17,4.23,Marsabit ,2.3286,37.9837
2013,3,27,18,4.84,Marsabit ,2.3286,37.9837
2013,3,27,19,5.57,Marsabit ,2.3286,37.9837
2013,3,27,20,5.8,Marsabit ,2.3286,37.9837
2013,3,27,21,5.75,Marsabit ,2.3286,37.9837
2013,3,27,22,5.66,Marsabit ,2.3286,37.9837
2013,3,27,23,5.64,Marsabit ,2.3286,37.9837
2013,3,28,0,5.48,Marsabit ,2.3286,37.9837
2013,3,28,1,5.34,Marsabit ,2.3286,37.9837
2013,3,28,2,5.15,Marsabit ,2.3286,37.9837
2013,3,28,3,4.92,Marsabit ,2.3286,37.9837
2013,3,28,4,4.79,Marsabit ,2.3286,37.9837
2013,3,28,5,4.81,Marsabit ,2.3286,37.9837
2013,3,28,6,5.05,Marsabit ,2.3286,37.9837
2013,3,28,7,6.59,Marsabit ,2.3286,37.9837
2013,3,28,8,8.24,Marsabit ,2.3286,37.9837
2013,3,28,9,8.54,Marsabit ,2.3286,37.9837
2013,3,28,10,8.49,Marsabit ,2.3286,37.9837
2013,3,28,11,8.49,Marsabit ,2.3286,37.9837
2013,3,28,12,8.32,Marsabit ,2.3286,37.9837
2013,3,28,13,7.93,Marsabit ,2.3286,37.9837
2013,3,28,14,7.48,Marsabit ,2.3286,37.9837
2013,3,28,15,7.14,Marsabit ,2.3286,37.9837
2013,3,28,16,6.89,Marsabit ,2.3286,37.9837
2013,3,28,17,6.36,Marsabit ,2.3286,37.9837
2013,3,28,18,6.44,Marsabit ,2.3286,37.9837
2013,3,28,19,6.8,Marsabit ,2.3286,37.9837
2013,3,28,20,6.84,Marsabit ,2.3286,37.9837
2013,3,28,21,6.76,Marsabit ,2.3286,37.9837
2013,3,28,22,6.67,Marsabit ,2.3286,37.9837
2013,3,28,23,6.66,Marsabit ,2.3286,37.9837
2013,3,29,0,6.39,Marsabit ,2.3286,37.9837
2013,3,29,1,5.91,Marsabit ,2.3286,37.9837
2013,3,29,2,5.42,Marsabit ,2.3286,37.9837
2013,3,29,3,4.82,Marsabit ,2.3286,37.9837
2013,3,29,4,4.11,Marsabit ,2.3286,37.9837
2013,3,29,5,3.61,Marsabit ,2.3286,37.9837
2013,3,29,6,3.5,Marsabit ,2.3286,37.9837
2013,3,29,7,4.73,Marsabit ,2.3286,37.9837
2013,3,29,8,6.64,Marsabit ,2.3286,37.9837
2013,3,29,9,6.95,Marsabit ,2.3286,37.9837
2013,3,29,10,6.66,Marsabit ,2.3286,37.9837
2013,3,29,11,6.32,Marsabit ,2.3286,37.9837
2013,3,29,12,5.98,Marsabit ,2.3286,37.9837
2013,3,29,13,5.77,Marsabit ,2.3286,37.9837
2013,3,29,14,5.78,Marsabit ,2.3286,37.9837
2013,3,29,15,5.86,Marsabit ,2.3286,37.9837
2013,3,29,16,5.96,Marsabit ,2.3286,37.9837
2013,3,29,17,6.02,Marsabit ,2.3286,37.9837
2013,3,29,18,6.2,Marsabit ,2.3286,37.9837
2013,3,29,19,6.63,Marsabit ,2.3286,37.9837
2013,3,29,20,6.84,Marsabit ,2.3286,37.9837
2013,3,29,21,6.99,Marsabit ,2.3286,37.9837
2013,3,29,22,6.97,Marsabit ,2.3286,37.9837
2013,3,29,23,6.79,Marsabit ,2.3286,37.9837
2013,3,30,0,6.63,Marsabit ,2.3286,37.9837
2013,3,30,1,6.31,Marsabit ,2.3286,37.9837
2013,3,30,2,6.11,Marsabit ,2.3286,37.9837
2013,3,30,3,6.11,Marsabit ,2.3286,37.9837
2013,3,30,4,6.3,Marsabit ,2.3286,37.9837
2013,3,30,5,6.42,Marsabit ,2.3286,37.9837
2013,3,30,6,6.09,Marsabit ,2.3286,37.9837
2013,3,30,7,6.51,Marsabit ,2.3286,37.9837
2013,3,30,8,7.18,Marsabit ,2.3286,37.9837
2013,3,30,9,7.06,Marsabit ,2.3286,37.9837
2013,3,30,10,6.76,Marsabit ,2.3286,37.9837
2013,3,30,11,6.44,Marsabit ,2.3286,37.9837
2013,3,30,12,6.06,Marsabit ,2.3286,37.9837
2013,3,30,13,5.71,Marsabit ,2.3286,37.9837
2013,3,30,14,5.49,Marsabit ,2.3286,37.9837
2013,3,30,15,5.41,Marsabit ,2.3286,37.9837
2013,3,30,16,5.45,Marsabit ,2.3286,37.9837
2013,3,30,17,5.67,Marsabit ,2.3286,37.9837
2013,3,30,18,6.16,Marsabit ,2.3286,37.9837
2013,3,30,19,6.84,Marsabit ,2.3286,37.9837
2013,3,30,20,7.16,Marsabit ,2.3286,37.9837
2013,3,30,21,7.46,Marsabit ,2.3286,37.9837
2013,3,30,22,7.64,Marsabit ,2.3286,37.9837
2013,3,30,23,7.64,Marsabit ,2.3286,37.9837
2013,3,31,0,7.51,Marsabit ,2.3286,37.9837
2013,3,31,1,7.33,Marsabit ,2.3286,37.9837
2013,3,31,2,7.26,Marsabit ,2.3286,37.9837
2013,3,31,3,7.59,Marsabit ,2.3286,37.9837
2013,3,31,4,7.84,Marsabit ,2.3286,37.9837
2013,3,31,5,7.76,Marsabit ,2.3286,37.9837
2013,3,31,6,7.5,Marsabit ,2.3286,37.9837
2013,3,31,7,8.04,Marsabit ,2.3286,37.9837
2013,3,31,8,8.73,Marsabit ,2.3286,37.9837
2013,3,31,9,8.6,Marsabit ,2.3286,37.9837
2013,3,31,10,8.16,Marsabit ,2.3286,37.9837
2013,3,31,11,7.59,Marsabit ,2.3286,37.9837
2013,3,31,12,6.99,Marsabit ,2.3286,37.9837
2013,3,31,13,6.39,Marsabit ,2.3286,37.9837
2013,3,31,14,5.88,Marsabit ,2.3286,37.9837
2013,3,31,15,5.52,Marsabit ,2.3286,37.9837
2013,3,31,16,5.39,Marsabit ,2.3286,37.9837
2013,3,31,17,5.26,Marsabit ,2.3286,37.9837
2013,3,31,18,5.55,Marsabit ,2.3286,37.9837
2013,3,31,19,6.06,Marsabit ,2.3286,37.9837
2013,3,31,20,6.29,Marsabit ,2.3286,37.9837
2013,3,31,21,6.15,Marsabit ,2.3286,37.9837
2013,3,31,22,5.74,Marsabit ,2.3286,37.9837
2013,3,31,23,4.95,Marsabit ,2.3286,37.9837
2013,4,1,0,4.01,Marsabit ,2.3286,37.9837
2013,4,1,1,4.13,Marsabit ,2.3286,37.9837
2013,4,1,2,4.79,Marsabit ,2.3286,37.9837
2013,4,1,3,4.94,Marsabit ,2.3286,37.9837
2013,4,1,4,4.97,Marsabit ,2.3286,37.9837
2013,4,1,5,5.18,Marsabit ,2.3286,37.9837
2013,4,1,6,5.39,Marsabit ,2.3286,37.9837
2013,4,1,7,5.53,Marsabit ,2.3286,37.9837
2013,4,1,8,6.28,Marsabit ,2.3286,37.9837
2013,4,1,9,6.1,Marsabit ,2.3286,37.9837
2013,4,1,10,5.74,Marsabit ,2.3286,37.9837
2013,4,1,11,5.26,Marsabit ,2.3286,37.9837
2013,4,1,12,4.65,Marsabit ,2.3286,37.9837
2013,4,1,13,3.98,Marsabit ,2.3286,37.9837
2013,4,1,14,3.43,Marsabit ,2.3286,37.9837
2013,4,1,15,3.23,Marsabit ,2.3286,37.9837
2013,4,1,16,3.42,Marsabit ,2.3286,37.9837
2013,4,1,17,3.82,Marsabit ,2.3286,37.9837
2013,4,1,18,4.57,Marsabit ,2.3286,37.9837
2013,4,1,19,5.09,Marsabit ,2.3286,37.9837
2013,4,1,20,5.2,Marsabit ,2.3286,37.9837
2013,4,1,21,5.23,Marsabit ,2.3286,37.9837
2013,4,1,22,5.13,Marsabit ,2.3286,37.9837
2013,4,1,23,4.93,Marsabit ,2.3286,37.9837
2013,4,2,0,4.67,Marsabit ,2.3286,37.9837
2013,4,2,1,4.37,Marsabit ,2.3286,37.9837
2013,4,2,2,4.06,Marsabit ,2.3286,37.9837
2013,4,2,3,3.85,Marsabit ,2.3286,37.9837
2013,4,2,4,3.51,Marsabit ,2.3286,37.9837
2013,4,2,5,3.03,Marsabit ,2.3286,37.9837
2013,4,2,6,3.07,Marsabit ,2.3286,37.9837
2013,4,2,7,4.8,Marsabit ,2.3286,37.9837
2013,4,2,8,6.21,Marsabit ,2.3286,37.9837
2013,4,2,9,5.92,Marsabit ,2.3286,37.9837
2013,4,2,10,5.47,Marsabit ,2.3286,37.9837
2013,4,2,11,5.09,Marsabit ,2.3286,37.9837
2013,4,2,12,4.7,Marsabit ,2.3286,37.9837
2013,4,2,13,4.37,Marsabit ,2.3286,37.9837
2013,4,2,14,4.13,Marsabit ,2.3286,37.9837
2013,4,2,15,3.97,Marsabit ,2.3286,37.9837
2013,4,2,16,3.98,Marsabit ,2.3286,37.9837
2013,4,2,17,4.5,Marsabit ,2.3286,37.9837
2013,4,2,18,5.54,Marsabit ,2.3286,37.9837
2013,4,2,19,6.15,Marsabit ,2.3286,37.9837
2013,4,2,20,6.11,Marsabit ,2.3286,37.9837
2013,4,2,21,5.8,Marsabit ,2.3286,37.9837
2013,4,2,22,5.52,Marsabit ,2.3286,37.9837
2013,4,2,23,5.34,Marsabit ,2.3286,37.9837
2013,4,3,0,5.24,Marsabit ,2.3286,37.9837
2013,4,3,1,5.09,Marsabit ,2.3286,37.9837
2013,4,3,2,5.08,Marsabit ,2.3286,37.9837
2013,4,3,3,5.39,Marsabit ,2.3286,37.9837
2013,4,3,4,5.76,Marsabit ,2.3286,37.9837
2013,4,3,5,5.88,Marsabit ,2.3286,37.9837
2013,4,3,6,5.78,Marsabit ,2.3286,37.9837
2013,4,3,7,6.87,Marsabit ,2.3286,37.9837
2013,4,3,8,7.9,Marsabit ,2.3286,37.9837
2013,4,3,9,7.57,Marsabit ,2.3286,37.9837
2013,4,3,10,7.09,Marsabit ,2.3286,37.9837
2013,4,3,11,6.63,Marsabit ,2.3286,37.9837
2013,4,3,12,6.28,Marsabit ,2.3286,37.9837
2013,4,3,13,6.21,Marsabit ,2.3286,37.9837
2013,4,3,14,6.36,Marsabit ,2.3286,37.9837
2013,4,3,15,6.52,Marsabit ,2.3286,37.9837
2013,4,3,16,6.67,Marsabit ,2.3286,37.9837
2013,4,3,17,6.69,Marsabit ,2.3286,37.9837
2013,4,3,18,6.74,Marsabit ,2.3286,37.9837
2013,4,3,19,7.03,Marsabit ,2.3286,37.9837
2013,4,3,20,7.23,Marsabit ,2.3286,37.9837
2013,4,3,21,7.61,Marsabit ,2.3286,37.9837
2013,4,3,22,7.53,Marsabit ,2.3286,37.9837
2013,4,3,23,7.01,Marsabit ,2.3286,37.9837
2013,4,4,0,6.58,Marsabit ,2.3286,37.9837
2013,4,4,1,6.16,Marsabit ,2.3286,37.9837
2013,4,4,2,5.96,Marsabit ,2.3286,37.9837
2013,4,4,3,6.1,Marsabit ,2.3286,37.9837
2013,4,4,4,5.99,Marsabit ,2.3286,37.9837
2013,4,4,5,5.39,Marsabit ,2.3286,37.9837
2013,4,4,6,4.86,Marsabit ,2.3286,37.9837
2013,4,4,7,5.41,Marsabit ,2.3286,37.9837
2013,4,4,8,6.18,Marsabit ,2.3286,37.9837
2013,4,4,9,5.76,Marsabit ,2.3286,37.9837
2013,4,4,10,5.26,Marsabit ,2.3286,37.9837
2013,4,4,11,4.74,Marsabit ,2.3286,37.9837
2013,4,4,12,4.13,Marsabit ,2.3286,37.9837
2013,4,4,13,3.61,Marsabit ,2.3286,37.9837
2013,4,4,14,3.18,Marsabit ,2.3286,37.9837
2013,4,4,15,2.91,Marsabit ,2.3286,37.9837
2013,4,4,16,2.86,Marsabit ,2.3286,37.9837
2013,4,4,17,3.11,Marsabit ,2.3286,37.9837
2013,4,4,18,3.68,Marsabit ,2.3286,37.9837
2013,4,4,19,4.1,Marsabit ,2.3286,37.9837
2013,4,4,20,4.13,Marsabit ,2.3286,37.9837
2013,4,4,21,4.02,Marsabit ,2.3286,37.9837
2013,4,4,22,3.99,Marsabit ,2.3286,37.9837
2013,4,4,23,3.89,Marsabit ,2.3286,37.9837
2013,4,5,0,3.6,Marsabit ,2.3286,37.9837
2013,4,5,1,3.24,Marsabit ,2.3286,37.9837
2013,4,5,2,2.97,Marsabit ,2.3286,37.9837
2013,4,5,3,2.79,Marsabit ,2.3286,37.9837
2013,4,5,4,2.67,Marsabit ,2.3286,37.9837
2013,4,5,5,2.67,Marsabit ,2.3286,37.9837
2013,4,5,6,2.79,Marsabit ,2.3286,37.9837
2013,4,5,7,2.86,Marsabit ,2.3286,37.9837
2013,4,5,8,3.82,Marsabit ,2.3286,37.9837
2013,4,5,9,4.25,Marsabit ,2.3286,37.9837
2013,4,5,10,4.59,Marsabit ,2.3286,37.9837
2013,4,5,11,4.83,Marsabit ,2.3286,37.9837
2013,4,5,12,4.83,Marsabit ,2.3286,37.9837
2013,4,5,13,4.65,Marsabit ,2.3286,37.9837
2013,4,5,14,4.55,Marsabit ,2.3286,37.9837
2013,4,5,15,4.77,Marsabit ,2.3286,37.9837
2013,4,5,16,4.99,Marsabit ,2.3286,37.9837
2013,4,5,17,5.23,Marsabit ,2.3286,37.9837
2013,4,5,18,5.63,Marsabit ,2.3286,37.9837
2013,4,5,19,5.95,Marsabit ,2.3286,37.9837
2013,4,5,20,6.05,Marsabit ,2.3286,37.9837
2013,4,5,21,6.05,Marsabit ,2.3286,37.9837
2013,4,5,22,5.73,Marsabit ,2.3286,37.9837
2013,4,5,23,5.44,Marsabit ,2.3286,37.9837
2013,4,6,0,5.13,Marsabit ,2.3286,37.9837
2013,4,6,1,4.95,Marsabit ,2.3286,37.9837
2013,4,6,2,4.88,Marsabit ,2.3286,37.9837
2013,4,6,3,4.88,Marsabit ,2.3286,37.9837
2013,4,6,4,4.89,Marsabit ,2.3286,37.9837
2013,4,6,5,4.94,Marsabit ,2.3286,37.9837
2013,4,6,6,5.07,Marsabit ,2.3286,37.9837
2013,4,6,7,5.31,Marsabit ,2.3286,37.9837
2013,4,6,8,6.62,Marsabit ,2.3286,37.9837
2013,4,6,9,7.24,Marsabit ,2.3286,37.9837
2013,4,6,10,7.36,Marsabit ,2.3286,37.9837
2013,4,6,11,7.23,Marsabit ,2.3286,37.9837
2013,4,6,12,6.89,Marsabit ,2.3286,37.9837
2013,4,6,13,6.49,Marsabit ,2.3286,37.9837
2013,4,6,14,5.96,Marsabit ,2.3286,37.9837
2013,4,6,15,5.6,Marsabit ,2.3286,37.9837
2013,4,6,16,5.22,Marsabit ,2.3286,37.9837
2013,4,6,17,4.81,Marsabit ,2.3286,37.9837
2013,4,6,18,4.81,Marsabit ,2.3286,37.9837
2013,4,6,19,4.97,Marsabit ,2.3286,37.9837
2013,4,6,20,5.04,Marsabit ,2.3286,37.9837
2013,4,6,21,4.91,Marsabit ,2.3286,37.9837
2013,4,6,22,4.48,Marsabit ,2.3286,37.9837
2013,4,6,23,3.8,Marsabit ,2.3286,37.9837
2013,4,7,0,3.09,Marsabit ,2.3286,37.9837
2013,4,7,1,2.93,Marsabit ,2.3286,37.9837
2013,4,7,2,3.43,Marsabit ,2.3286,37.9837
2013,4,7,3,4,Marsabit ,2.3286,37.9837
2013,4,7,4,4.23,Marsabit ,2.3286,37.9837
2013,4,7,5,4.37,Marsabit ,2.3286,37.9837
2013,4,7,6,4.71,Marsabit ,2.3286,37.9837
2013,4,7,7,5.05,Marsabit ,2.3286,37.9837
2013,4,7,8,6.47,Marsabit ,2.3286,37.9837
2013,4,7,9,6.96,Marsabit ,2.3286,37.9837
2013,4,7,10,6.83,Marsabit ,2.3286,37.9837
2013,4,7,11,6.44,Marsabit ,2.3286,37.9837
2013,4,7,12,5.79,Marsabit ,2.3286,37.9837
2013,4,7,13,5.13,Marsabit ,2.3286,37.9837
2013,4,7,14,4.74,Marsabit ,2.3286,37.9837
2013,4,7,15,4.7,Marsabit ,2.3286,37.9837
2013,4,7,16,4.91,Marsabit ,2.3286,37.9837
2013,4,7,17,5.11,Marsabit ,2.3286,37.9837
2013,4,7,18,5.33,Marsabit ,2.3286,37.9837
2013,4,7,19,5.65,Marsabit ,2.3286,37.9837
2013,4,7,20,5.61,Marsabit ,2.3286,37.9837
2013,4,7,21,5.42,Marsabit ,2.3286,37.9837
2013,4,7,22,5.32,Marsabit ,2.3286,37.9837
2013,4,7,23,5.34,Marsabit ,2.3286,37.9837
2013,4,8,0,5.21,Marsabit ,2.3286,37.9837
2013,4,8,1,4.87,Marsabit ,2.3286,37.9837
2013,4,8,2,4.41,Marsabit ,2.3286,37.9837
2013,4,8,3,4.03,Marsabit ,2.3286,37.9837
2013,4,8,4,3.79,Marsabit ,2.3286,37.9837
2013,4,8,5,3.65,Marsabit ,2.3286,37.9837
2013,4,8,6,3.7,Marsabit ,2.3286,37.9837
2013,4,8,7,4.96,Marsabit ,2.3286,37.9837
2013,4,8,8,6.06,Marsabit ,2.3286,37.9837
2013,4,8,9,5.61,Marsabit ,2.3286,37.9837
2013,4,8,10,4.96,Marsabit ,2.3286,37.9837
2013,4,8,11,4.36,Marsabit ,2.3286,37.9837
2013,4,8,12,3.77,Marsabit ,2.3286,37.9837
2013,4,8,13,3.17,Marsabit ,2.3286,37.9837
2013,4,8,14,2.67,Marsabit ,2.3286,37.9837
2013,4,8,15,2.34,Marsabit ,2.3286,37.9837
2013,4,8,16,2.17,Marsabit ,2.3286,37.9837
2013,4,8,17,2.28,Marsabit ,2.3286,37.9837
2013,4,8,18,2.58,Marsabit ,2.3286,37.9837
2013,4,8,19,2.88,Marsabit ,2.3286,37.9837
2013,4,8,20,3.01,Marsabit ,2.3286,37.9837
2013,4,8,21,3.07,Marsabit ,2.3286,37.9837
2013,4,8,22,2.99,Marsabit ,2.3286,37.9837
2013,4,8,23,2.72,Marsabit ,2.3286,37.9837
2013,4,9,0,2.54,Marsabit ,2.3286,37.9837
2013,4,9,1,3.31,Marsabit ,2.3286,37.9837
2013,4,9,2,4.75,Marsabit ,2.3286,37.9837
2013,4,9,3,5.61,Marsabit ,2.3286,37.9837
2013,4,9,4,5.66,Marsabit ,2.3286,37.9837
2013,4,9,5,5.37,Marsabit ,2.3286,37.9837
2013,4,9,6,5.12,Marsabit ,2.3286,37.9837
2013,4,9,7,4.73,Marsabit ,2.3286,37.9837
2013,4,9,8,5.27,Marsabit ,2.3286,37.9837
2013,4,9,9,5.71,Marsabit ,2.3286,37.9837
2013,4,9,10,5.83,Marsabit ,2.3286,37.9837
2013,4,9,11,5.66,Marsabit ,2.3286,37.9837
2013,4,9,12,5.24,Marsabit ,2.3286,37.9837
2013,4,9,13,4.77,Marsabit ,2.3286,37.9837
2013,4,9,14,4.45,Marsabit ,2.3286,37.9837
2013,4,9,15,4.29,Marsabit ,2.3286,37.9837
2013,4,9,16,4.2,Marsabit ,2.3286,37.9837
2013,4,9,17,4.2,Marsabit ,2.3286,37.9837
2013,4,9,18,4.4,Marsabit ,2.3286,37.9837
2013,4,9,19,4.68,Marsabit ,2.3286,37.9837
2013,4,9,20,4.89,Marsabit ,2.3286,37.9837
2013,4,9,21,5.14,Marsabit ,2.3286,37.9837
2013,4,9,22,5.34,Marsabit ,2.3286,37.9837
2013,4,9,23,5.35,Marsabit ,2.3286,37.9837
2013,4,10,0,5.32,Marsabit ,2.3286,37.9837
2013,4,10,1,5.47,Marsabit ,2.3286,37.9837
2013,4,10,2,5.25,Marsabit ,2.3286,37.9837
2013,4,10,3,5.1,Marsabit ,2.3286,37.9837
2013,4,10,4,5.02,Marsabit ,2.3286,37.9837
2013,4,10,5,4.86,Marsabit ,2.3286,37.9837
2013,4,10,6,4.6,Marsabit ,2.3286,37.9837
